"","date","recgroup","individuals_at_receiver","total_individuals","proportion","avg_depth"
"2860",2023-06-24,"Bayfront area",2,8,25,1.34062091503268
"2861",2023-06-24,"Carrolls Bay",2,8,25,0.921
"2862",2023-06-24,"Cootes Paradise",1,8,12.5,1.02525454545455
"2863",2023-06-24,"East End",1,8,12.5,1.44531111111111
"2864",2023-06-24,"West End",2,8,25,0.659813067150635
"2865",2023-06-25,"Bayfront area",2,8,25,1.08591470588235
"2866",2023-06-25,"Carrolls Bay",2,8,25,0.921
"2867",2023-06-25,"Cootes Paradise",1,8,12.5,1.02525454545455
"2868",2023-06-25,"East End",2,8,25,1.16516126984127
"2869",2023-06-25,"West End",1,8,12.5,0.3946
"2870",2023-06-26,"Bayfront area",2,8,25,1.02502339639052
"2871",2023-06-26,"Carrolls Bay",2,8,25,0.778657142857143
"2872",2023-06-26,"Cootes Paradise",1,8,12.5,0.621017391304348
"2873",2023-06-26,"East End",2,8,25,1.39935555555556
"2874",2023-06-26,"West End",1,8,12.5,0.437327272727273
"2875",2023-06-27,"Bayfront area",2,7,28.5714285714286,0.75368
"2876",2023-06-27,"Carrolls Bay",2,7,28.5714285714286,0.765168888888889
"2877",2023-06-27,"Cootes Paradise",1,7,14.2857142857143,0.621017391304348
"2878",2023-06-27,"East End",1,7,14.2857142857143,1.44531111111111
"2879",2023-06-27,"West End",1,7,14.2857142857143,0.3006
"2880",2023-06-28,"Bayfront area",2,7,28.5714285714286,1.41666923076923
"2881",2023-06-28,"Carrolls Bay",2,7,28.5714285714286,0.71984
"2882",2023-06-28,"Cootes Paradise",1,7,14.2857142857143,0.827
"2883",2023-06-28,"East End",1,7,14.2857142857143,1.44531111111111
"2884",2023-06-28,"West End",1,7,14.2857142857143,0.333295652173913
"2885",2023-06-29,"Bayfront area",1,7,14.2857142857143,1.6072
"2886",2023-06-29,"Carrolls Bay",2,7,28.5714285714286,0.923410256410256
"2887",2023-06-29,"Cootes Paradise",1,7,14.2857142857143,0.827
"2888",2023-06-29,"East End",1,7,14.2857142857143,1.44531111111111
"2889",2023-06-29,"West End",2,7,28.5714285714286,0.896415384615385
"2890",2023-06-30,"Bayfront area",1,7,14.2857142857143,1.6072
"2891",2023-06-30,"Carrolls Bay",2,7,28.5714285714286,0.7706
"2892",2023-06-30,"Cootes Paradise",1,7,14.2857142857143,0.827
"2893",2023-06-30,"East End",1,7,14.2857142857143,1.44531111111111
"2894",2023-06-30,"West End",2,7,28.5714285714286,1.10631428571429
"2895",2023-07-01,"Bayfront area",2,7,28.5714285714286,1.42697636363636
"2896",2023-07-01,"Carrolls Bay",2,7,28.5714285714286,0.712528888888889
"2897",2023-07-01,"Cootes Paradise",1,7,14.2857142857143,0.827
"2898",2023-07-01,"East End",1,7,14.2857142857143,1.44531111111111
"2899",2023-07-01,"West End",1,7,14.2857142857143,0.575617142857143
"2900",2023-07-02,"Bayfront area",3,7,42.8571428571429,1.19381681211205
"2901",2023-07-02,"Carrolls Bay",2,7,28.5714285714286,0.719454658385093
"2902",2023-07-02,"Cootes Paradise",1,7,14.2857142857143,0.827
"2903",2023-07-02,"East End",1,7,14.2857142857143,1.44531111111111
"2904",2023-07-03,"Bayfront area",2,7,28.5714285714286,1.61707847295864
"2905",2023-07-03,"Carrolls Bay",2,7,28.5714285714286,0.764007792207792
"2906",2023-07-03,"Cootes Paradise",1,7,14.2857142857143,0.827
"2907",2023-07-03,"East End",1,7,14.2857142857143,1.44531111111111
"2908",2023-07-03,"West End",1,7,14.2857142857143,1.85929090909091
"2909",2023-07-04,"Bayfront area",2,7,28.5714285714286,1.38682222222222
"2910",2023-07-04,"Carrolls Bay",2,7,28.5714285714286,0.750067281105991
"2911",2023-07-04,"Cootes Paradise",1,7,14.2857142857143,0.827
"2912",2023-07-04,"East End",1,7,14.2857142857143,1.44531111111111
"2913",2023-07-04,"West End",1,7,14.2857142857143,1.11944444444444
"2914",2023-07-05,"Bayfront area",3,7,42.8571428571429,1.18590531591802
"2915",2023-07-05,"Carrolls Bay",1,7,14.2857142857143,0.665857142857143
"2916",2023-07-05,"Cootes Paradise",1,7,14.2857142857143,0.827
"2917",2023-07-05,"East End",1,7,14.2857142857143,1.44531111111111
"2918",2023-07-05,"West End",1,7,14.2857142857143,0.998885714285714
"2919",2023-07-06,"Bayfront area",3,7,42.8571428571429,1.05717339225721
"2920",2023-07-06,"Carrolls Bay",1,7,14.2857142857143,0.665857142857143
"2921",2023-07-06,"Cootes Paradise",1,7,14.2857142857143,0.827
"2922",2023-07-06,"East End",1,7,14.2857142857143,1.44531111111111
"2923",2023-07-06,"West End",1,7,14.2857142857143,0.551266666666667
"2924",2023-07-07,"Bayfront area",3,7,42.8571428571429,1.17904291517324
"2925",2023-07-07,"Carrolls Bay",1,7,14.2857142857143,1.3253593220339
"2926",2023-07-07,"Cootes Paradise",1,7,14.2857142857143,0.827
"2927",2023-07-07,"East End",1,7,14.2857142857143,1.44531111111111
"2928",2023-07-07,"West End",1,7,14.2857142857143,0.859228571428572
"2929",2023-07-08,"Bayfront area",3,7,42.8571428571429,1.18750824908425
"2930",2023-07-08,"Carrolls Bay",1,7,14.2857142857143,0.859228571428572
"2931",2023-07-08,"Cootes Paradise",1,7,14.2857142857143,0.827
"2932",2023-07-08,"East End",1,7,14.2857142857143,1.44531111111111
"2933",2023-07-08,"West End",1,7,14.2857142857143,0.859228571428572
"2934",2023-07-09,"Bayfront area",3,7,42.8571428571429,1.53530676169
"2935",2023-07-09,"Carrolls Bay",1,7,14.2857142857143,1.34827272727273
"2936",2023-07-09,"Cootes Paradise",1,7,14.2857142857143,0.827
"2937",2023-07-09,"East End",1,7,14.2857142857143,1.44531111111111
"2938",2023-07-09,"West End",1,7,14.2857142857143,1.3534
"2939",2023-07-10,"Bayfront area",3,7,42.8571428571429,1.5595101920904
"2940",2023-07-10,"Carrolls Bay",1,7,14.2857142857143,1.34827272727273
"2941",2023-07-10,"Cootes Paradise",1,7,14.2857142857143,0.827
"2942",2023-07-10,"East End",1,7,14.2857142857143,1.44531111111111
"2943",2023-07-10,"West End",1,7,14.2857142857143,1.01591707317073
"2944",2023-07-11,"Bayfront area",3,7,42.8571428571429,1.3661499825971
"2945",2023-07-11,"Carrolls Bay",1,7,14.2857142857143,1.10273333333333
"2946",2023-07-11,"Cootes Paradise",1,7,14.2857142857143,0.827
"2947",2023-07-11,"East End",1,7,14.2857142857143,1.44531111111111
"2948",2023-07-11,"West End",1,7,14.2857142857143,0.193171428571429
"2949",2023-07-12,"Bayfront area",3,7,42.8571428571429,1.04142647864518
"2950",2023-07-12,"Carrolls Bay",2,7,28.5714285714286,0.901594524959742
"2951",2023-07-12,"East End",1,7,14.2857142857143,1.44531111111111
"2952",2023-07-12,"West End",1,7,14.2857142857143,0.193171428571429
"2953",2023-07-13,"Bayfront area",3,7,42.8571428571429,1.42345445107756
"2954",2023-07-13,"Carrolls Bay",2,7,28.5714285714286,1.09371775910364
"2955",2023-07-13,"East End",1,7,14.2857142857143,1.44531111111111
"2956",2023-07-13,"West End",1,7,14.2857142857143,0.87212
"2957",2023-07-14,"Bayfront area",3,7,42.8571428571429,1.30750918775933
"2958",2023-07-14,"Carrolls Bay",2,7,28.5714285714286,1.02831666666667
"2959",2023-07-14,"East End",1,7,14.2857142857143,1.44531111111111
"2960",2023-07-14,"West End",1,7,14.2857142857143,0.87212
"2961",2023-07-15,"Bayfront area",3,7,42.8571428571429,1.40455315176477
"2962",2023-07-15,"Carrolls Bay",2,7,28.5714285714286,0.990478260869565
"2963",2023-07-15,"East End",1,7,14.2857142857143,1.44531111111111
"2964",2023-07-15,"West End",1,7,14.2857142857143,0.69164
"2965",2023-07-16,"Bayfront area",3,7,42.8571428571429,1.54821949995108
"2966",2023-07-16,"Carrolls Bay",1,7,14.2857142857143,1.1278
"2967",2023-07-16,"East End",2,7,28.5714285714286,1.62495555555556
"2968",2023-07-16,"West End",1,7,14.2857142857143,0.693953846153846
"2969",2023-07-17,"Bayfront area",3,7,42.8571428571429,1.33125011326665
"2970",2023-07-17,"Carrolls Bay",1,7,14.2857142857143,1.29396774193548
"2971",2023-07-17,"East End",2,7,28.5714285714286,1.62495555555556
"2972",2023-07-17,"West End",1,7,14.2857142857143,0.693953846153846
"2973",2023-07-18,"Bayfront area",3,7,42.8571428571429,1.18077710420114
"2974",2023-07-18,"Carrolls Bay",1,7,14.2857142857143,1.17861081081081
"2975",2023-07-18,"East End",2,7,28.5714285714286,1.62495555555556
"2976",2023-07-18,"West End",1,7,14.2857142857143,0.416533333333333
"2977",2023-07-19,"Bayfront area",4,7,57.1428571428571,1.57296241015579
"2978",2023-07-19,"East End",2,7,28.5714285714286,1.62495555555556
"2979",2023-07-19,"West End",1,7,14.2857142857143,0.416533333333333
"2980",2023-07-20,"Bayfront area",4,7,57.1428571428571,1.7264740509616
"2981",2023-07-20,"East End",2,7,28.5714285714286,1.62495555555556
"2982",2023-07-20,"West End",1,7,14.2857142857143,0.6014
"2983",2023-07-21,"Bayfront area",4,7,57.1428571428571,1.52609263912996
"2984",2023-07-21,"East End",2,7,28.5714285714286,1.62495555555556
"2985",2023-07-21,"West End",1,7,14.2857142857143,0.6014
"2986",2023-07-22,"Bayfront area",4,7,57.1428571428571,1.55912466464233
"2987",2023-07-22,"East End",2,7,28.5714285714286,1.62495555555556
"2988",2023-07-22,"West End",1,7,14.2857142857143,0.6014
"2989",2023-07-23,"Bayfront area",5,7,71.4285714285714,1.24578062222679
"2990",2023-07-23,"East End",2,7,28.5714285714286,1.62495555555556
"2991",2023-07-24,"Bayfront area",5,7,71.4285714285714,1.24229237714803
"2992",2023-07-24,"East End",2,7,28.5714285714286,1.62495555555556
"2993",2023-07-25,"Bayfront area",5,7,71.4285714285714,1.39088372136217
"2994",2023-07-25,"East End",2,7,28.5714285714286,1.62495555555556
"2995",2023-07-26,"Bayfront area",5,7,71.4285714285714,1.43899899024558
"2996",2023-07-26,"East End",2,7,28.5714285714286,1.62495555555556
"2997",2023-07-27,"Bayfront area",5,7,71.4285714285714,1.01006436572633
"2998",2023-07-27,"East End",2,7,28.5714285714286,1.62495555555556
"2999",2023-07-28,"Bayfront area",4,7,57.1428571428571,1.18537597192094
"3000",2023-07-28,"East End",3,7,42.8571428571429,1.56521195452879
"3001",2023-07-29,"Bayfront area",5,7,71.4285714285714,1.14631922368828
"3002",2023-07-29,"East End",2,7,28.5714285714286,1.62495555555556
"3003",2023-07-30,"Bayfront area",5,7,71.4285714285714,1.77072800829405
"3004",2023-07-30,"East End",2,7,28.5714285714286,1.62495555555556
"3005",2023-07-31,"Bayfront area",5,7,71.4285714285714,1.43941932633667
"3006",2023-07-31,"East End",2,7,28.5714285714286,1.62495555555556
"3007",2023-08-01,"Bayfront area",4,7,57.1428571428571,1.58481893124024
"3008",2023-08-01,"East End",3,7,42.8571428571429,1.89900311890838
"3009",2023-08-02,"Bayfront area",4,7,57.1428571428571,1.63407423460612
"3010",2023-08-02,"East End",2,7,28.5714285714286,1.62495555555556
"3011",2023-08-02,"West End",1,7,14.2857142857143,1.38849333333333
"3012",2023-08-03,"Bayfront area",4,7,57.1428571428571,1.37706955266955
"3013",2023-08-03,"East End",2,7,28.5714285714286,1.62495555555556
"3014",2023-08-03,"West End",1,7,14.2857142857143,1.54849028571429
"3015",2023-08-04,"Bayfront area",4,7,57.1428571428571,1.13935780771484
"3016",2023-08-04,"East End",3,7,42.8571428571429,1.76505037037037
"3017",2023-08-05,"Bayfront area",4,7,57.1428571428571,1.79027358197358
"3018",2023-08-05,"East End",3,7,42.8571428571429,1.68483703703704
"3019",2023-08-06,"Bayfront area",4,7,57.1428571428571,1.90810381174278
"3020",2023-08-06,"East End",3,7,42.8571428571429,1.69737037037037
"3021",2023-08-07,"Bayfront area",4,7,57.1428571428571,1.91522295677819
"3022",2023-08-07,"East End",2,7,28.5714285714286,1.62495555555556
"3023",2023-08-07,"West End",1,7,14.2857142857143,2.41962857142857
"3024",2023-08-08,"Bayfront area",5,7,71.4285714285714,1.68472253032581
"3025",2023-08-08,"East End",2,7,28.5714285714286,1.62495555555556
"3026",2023-08-09,"Bayfront area",4,7,57.1428571428571,1.05496192856592
"3027",2023-08-09,"East End",3,7,42.8571428571429,1.71381318382603
"3028",2023-08-10,"Bayfront area",4,7,57.1428571428571,1.08416329637842
"3029",2023-08-10,"East End",3,7,42.8571428571429,1.9543037037037
"3030",2023-08-11,"Bayfront area",3,7,42.8571428571429,1.14469474969475
"3031",2023-08-11,"East End",3,7,42.8571428571429,1.9355037037037
"3032",2023-08-11,"West End",1,7,14.2857142857143,1.49418139534884
"3033",2023-08-12,"Bayfront area",4,7,57.1428571428571,1.24644138867668
"3034",2023-08-12,"East End",3,7,42.8571428571429,1.83523703703704
"3035",2023-08-13,"Bayfront area",4,7,57.1428571428571,1.12040240024002
"3036",2023-08-13,"East End",3,7,42.8571428571429,1.87229210950081
"3037",2023-08-14,"Bayfront area",4,7,57.1428571428571,1.08275575091575
"3038",2023-08-14,"East End",3,7,42.8571428571429,1.71825925925926
"3039",2023-08-15,"Bayfront area",4,7,57.1428571428571,1.33573375700534
"3040",2023-08-15,"East End",3,7,42.8571428571429,1.68483703703704
"3041",2023-08-16,"Bayfront area",4,7,57.1428571428571,1.63887063887395
"3042",2023-08-16,"East End",3,7,42.8571428571429,1.96057037037037
"3043",2023-08-17,"Bayfront area",4,7,57.1428571428571,0.93991910331384
"3044",2023-08-17,"East End",3,7,42.8571428571429,1.96057037037037
"3045",2023-08-18,"Bayfront area",3,7,42.8571428571429,1.10791954022989
"3046",2023-08-18,"East End",3,7,42.8571428571429,1.31428631239936
"3047",2023-08-18,"West End",1,7,14.2857142857143,1.66344590163934
"3048",2023-08-19,"Bayfront area",4,7,57.1428571428571,1.30285237790838
"3049",2023-08-19,"East End",3,7,42.8571428571429,1.4843037037037
"3050",2023-08-20,"Bayfront area",4,7,57.1428571428571,1.23940591382161
"3051",2023-08-20,"East End",3,7,42.8571428571429,2.0859037037037
"3052",2023-08-21,"Bayfront area",4,7,57.1428571428571,1.23180991367307
"3053",2023-08-21,"East End",3,7,42.8571428571429,1.6347037037037
"3054",2023-08-22,"Bayfront area",3,7,42.8571428571429,1.01641984489382
"3055",2023-08-22,"East End",3,7,42.8571428571429,1.55353544973545
"3056",2023-08-22,"West End",1,7,14.2857142857143,1.89300305343511
"3057",2023-08-23,"Bayfront area",4,7,57.1428571428571,1.39044815734165
"3058",2023-08-23,"East End",3,7,42.8571428571429,1.26641652421652
"3059",2023-08-24,"Bayfront area",4,7,57.1428571428571,1.49318844444444
"3060",2023-08-24,"East End",3,7,42.8571428571429,1.26228465608466
"3061",2023-08-25,"Bayfront area",4,7,57.1428571428571,1.21588761198641
"3062",2023-08-25,"East End",3,7,42.8571428571429,1.3339037037037
"3063",2023-08-26,"Bayfront area",3,7,42.8571428571429,1.25642622519093
"3064",2023-08-26,"East End",4,7,57.1428571428571,1.27903555555556
"3065",2023-08-27,"Bayfront area",2,7,28.5714285714286,0.852066666666667
"3066",2023-08-27,"East End",5,7,71.4285714285714,1.8477539869281
"3067",2023-08-28,"Bayfront area",2,7,28.5714285714286,1.02203625730994
"3068",2023-08-28,"East End",5,7,71.4285714285714,1.27318666666667
"3069",2023-08-29,"Bayfront area",1,7,14.2857142857143,0.61644
"3070",2023-08-29,"East End",5,7,71.4285714285714,1.50861164750958
"3071",2023-08-29,"West End",1,7,14.2857142857143,1.3534
"3072",2023-08-30,"Bayfront area",1,7,14.2857142857143,1.51033913043478
"3073",2023-08-30,"East End",6,7,85.7142857142857,1.49253920817369
"3074",2023-08-31,"Bayfront area",1,7,14.2857142857143,1.46983870967742
"3075",2023-08-31,"East End",6,7,85.7142857142857,1.36227545025673
"3076",2023-09-01,"East End",6,7,85.7142857142857,1.36535546122494
"3077",2023-09-01,"North shore",1,7,14.2857142857143,1.25177837837838
"3078",2023-09-02,"East End",6,7,85.7142857142857,1.4732503862979
"3079",2023-09-02,"North shore",1,7,14.2857142857143,3.80868
"3080",2023-09-03,"East End",6,7,85.7142857142857,1.31743205885535
"3081",2023-09-03,"North shore",1,7,14.2857142857143,1.00343076923077
"3082",2023-09-04,"East End",6,7,85.7142857142857,0.76857328042328
"3083",2023-09-04,"North shore",1,7,14.2857142857143,1.00343076923077
"3084",2023-09-05,"East End",6,7,85.7142857142857,0.685398653198653
"3085",2023-09-05,"North shore",1,7,14.2857142857143,0.3758
"3086",2023-09-06,"East End",6,7,85.7142857142857,0.92141752919565
"3087",2023-09-06,"North shore",1,7,14.2857142857143,1.25
"3088",2023-09-07,"East End",6,7,85.7142857142857,0.907883283283283
"3089",2023-09-07,"North shore",1,7,14.2857142857143,1.25
"3090",2023-09-08,"East End",7,7,100,1.26051160638168
"3091",2023-09-09,"East End",7,7,100,1.48638045939314
"3092",2023-09-10,"East End",7,7,100,1.52594005194805
"3093",2023-09-11,"East End",7,7,100,1.40327293058956
"3094",2023-09-12,"East End",7,7,100,1.44886493506494
"3095",2023-09-13,"East End",7,7,100,1.38543149627949
"3096",2023-09-14,"East End",7,7,100,1.65503844467364
"3097",2023-09-15,"East End",6,7,85.7142857142857,1.89128888888889
"3098",2023-09-15,"North shore",1,7,14.2857142857143,0.95484
"3099",2023-09-16,"East End",7,7,100,1.81640336996337
"3100",2023-09-17,"East End",7,7,100,1.92249597069597
"3101",2023-09-18,"East End",7,7,100,1.46479516483516
"3102",2023-09-19,"East End",7,7,100,2.07803996737451
"3103",2023-09-20,"East End",7,7,100,1.79817639743327
"3104",2023-09-21,"East End",6,7,85.7142857142857,1.55326400428839
"3105",2023-09-21,"North shore",1,7,14.2857142857143,0.576333333333333
"3106",2023-09-22,"East End",7,7,100,2.11500558629776
"3107",2023-09-23,"East End",7,7,100,1.54605523809524
"3108",2023-09-24,"East End",7,7,100,1.7347915811173
"3109",2023-09-25,"East End",7,7,100,1.69024235129949
"3110",2023-09-26,"East End",7,7,100,2.61034070404077
"3111",2023-09-27,"East End",7,7,100,1.71855153952843
"3112",2023-09-28,"East End",6,7,85.7142857142857,1.82474075383126
"3113",2023-09-28,"North shore",1,7,14.2857142857143,1.70555609756098
"3114",2023-09-29,"East End",7,7,100,2.83743287063003
"3115",2023-09-30,"East End",6,7,85.7142857142857,1.97449059627846
"3116",2023-09-30,"North shore",1,7,14.2857142857143,1.07766666666667
"3117",2023-10-01,"East End",5,7,71.4285714285714,1.55708496350365
"3118",2023-10-01,"North shore",1,7,14.2857142857143,1.07766666666667
"3119",2023-10-01,"West End",1,7,14.2857142857143,1.80042222222222
"3120",2023-10-02,"East End",6,7,85.7142857142857,1.54617270666539
"3121",2023-10-02,"North shore",1,7,14.2857142857143,1.07766666666667
"3122",2023-10-03,"East End",6,7,85.7142857142857,1.62107201687202
"3123",2023-10-03,"North shore",1,7,14.2857142857143,1.07766666666667
"3124",2023-10-04,"East End",6,7,85.7142857142857,1.6200988323101
"3125",2023-10-04,"North shore",1,7,14.2857142857143,1.07766666666667
"3126",2023-10-05,"East End",7,7,100,1.68916884068313
"3127",2023-10-06,"East End",7,7,100,1.80211300889587
"3128",2023-10-07,"East End",6,7,85.7142857142857,1.72511315203315
"3129",2023-10-07,"North shore",1,7,14.2857142857143,0.463533333333333
"3130",2023-10-08,"East End",6,7,85.7142857142857,2.2316872337539
"3131",2023-10-08,"North shore",1,7,14.2857142857143,0.7518
"3132",2023-10-09,"East End",6,7,85.7142857142857,1.8904508987309
"3133",2023-10-09,"North shore",1,7,14.2857142857143,0.7518
"3134",2023-10-10,"East End",6,7,85.7142857142857,1.85161268556005
"3135",2023-10-10,"North shore",1,7,14.2857142857143,0.7518
"3136",2023-10-11,"East End",5,7,71.4285714285714,1.54060250933533
"3137",2023-10-11,"North shore",2,7,28.5714285714286,1.23862105263158
"3138",2023-10-12,"East End",2,7,28.5714285714286,1.56815384615385
"3139",2023-10-12,"North shore",5,7,71.4285714285714,1.89023178451178
"3140",2023-10-13,"East End",4,7,57.1428571428571,1.43176702508961
"3141",2023-10-13,"North shore",3,7,42.8571428571429,1.15241904761905
"3142",2023-10-14,"East End",5,6,83.3333333333333,1.83490288765392
"3143",2023-10-14,"North shore",1,6,16.6666666666667,1.85854782608696
"3144",2023-10-15,"East End",4,5,80,1.49384125874126
"3145",2023-10-15,"North shore",1,5,20,1.68025354330709
"3146",2023-10-16,"East End",3,5,60,2.6957285260771
"3147",2023-10-16,"North shore",2,5,40,1.56281093378608
"3148",2023-10-17,"East End",4,5,80,2.51878663303909
"3149",2023-10-17,"North shore",1,5,20,1.86524516129032
"3150",2023-10-18,"East End",2,5,40,1.47372
"3151",2023-10-18,"North shore",3,5,60,1.05408437274575
"3152",2023-10-19,"East End",1,5,20,1.8046
"3153",2023-10-19,"North shore",4,5,80,1.48089750519861
"3154",2023-10-20,"East End",3,5,60,1.88145236091632
"3155",2023-10-20,"North shore",2,5,40,1.7420021978022
"3156",2023-10-21,"East End",3,5,60,2.66660917678812
"3157",2023-10-21,"North shore",2,5,40,1.32775708812261
"3158",2023-10-22,"East End",4,5,80,2.85441587301587
"3159",2023-10-22,"North shore",1,5,20,2.05526666666667
"3160",2023-10-23,"East End",4,5,80,3.12619003322259
"3161",2023-10-23,"North shore",1,5,20,1.24199259259259
"3162",2023-10-24,"East End",1,5,20,1.8046
"3163",2023-10-24,"North shore",4,5,80,1.0208501863354
"3164",2023-10-25,"East End",1,5,20,1.8046
"3165",2023-10-25,"North shore",4,5,80,1.75076909774436
"3166",2023-10-26,"East End",1,5,20,1.8046
"3167",2023-10-26,"North shore",4,5,80,1.68362146892655
"3168",2023-10-27,"East End",2,5,40,1.64652653061224
"3169",2023-10-27,"North shore",3,5,60,1.49720350877193
"3170",2023-10-28,"East End",4,5,80,1.58005723356009
"3171",2023-10-28,"North shore",1,5,20,1.203
"3172",2023-10-29,"East End",5,5,100,1.37025284956791
"3173",2023-10-30,"East End",3,5,60,2.31861587301587
"3174",2023-10-30,"North shore",2,5,40,2.59585694915254
"3175",2023-10-31,"East End",4,5,80,3.5334592238806
"3176",2023-10-31,"North shore",1,5,20,2.19564
"3177",2023-11-01,"East End",5,5,100,3.70327548035937
"3178",2023-11-02,"East End",4,5,80,4.31340050632911
"3179",2023-11-02,"West End",1,5,20,2.29641897810219
"3180",2023-11-03,"East End",3,5,60,4.19133036164844
"3181",2023-11-03,"North shore",1,5,20,4.3426
"3182",2023-11-03,"West End",1,5,20,1.075
"3183",2023-11-04,"East End",3,5,60,3.56533918128655
"3184",2023-11-04,"North shore",1,5,20,4.08405688073395
"3185",2023-11-04,"West End",1,5,20,1.25303225806452
"3186",2023-11-05,"East End",2,5,40,2.71793023255814
"3187",2023-11-05,"North shore",2,5,40,2.93477898116438
"3188",2023-11-05,"West End",1,5,20,1.26452727272727
"3189",2023-11-06,"East End",1,5,20,1.8046
"3190",2023-11-06,"North shore",2,5,40,1.84921626794258
"3191",2023-11-06,"West End",2,5,40,2.28842595784764
"3192",2023-11-07,"East End",1,5,20,1.8046
"3193",2023-11-07,"North shore",1,5,20,4.38440736543909
"3194",2023-11-07,"West End",3,5,60,2.10973451659996
"3195",2023-11-08,"East End",1,5,20,1.8046
"3196",2023-11-08,"North shore",1,5,20,4.93212317880795
"3197",2023-11-08,"West End",3,5,60,2.05092502227038
"3198",2023-11-09,"East End",1,5,20,1.8046
"3199",2023-11-09,"North shore",2,5,40,3.23557192058516
"3200",2023-11-09,"West End",2,5,40,2.62166718020629
"3201",2023-11-10,"East End",1,5,20,1.8046
"3202",2023-11-10,"North shore",1,5,20,5.01608235294118
"3203",2023-11-10,"West End",3,5,60,2.52146099263843
"3204",2023-11-11,"East End",1,5,20,1.8046
"3205",2023-11-11,"North shore",1,5,20,4.94170442477876
"3206",2023-11-11,"West End",3,5,60,2.20388673414156
"3207",2023-11-12,"East End",1,5,20,1.8046
"3208",2023-11-12,"West End",4,5,80,2.54911300994428
"3209",2023-11-13,"East End",1,5,20,1.8046
"3210",2023-11-13,"West End",4,5,80,2.5389395895829
"3211",2023-11-14,"East End",1,5,20,1.8046
"3212",2023-11-14,"West End",4,5,80,2.49634793314572
"3213",2023-11-15,"East End",1,5,20,1.8046
"3214",2023-11-15,"West End",4,5,80,2.20843718609774
"3215",2023-11-16,"East End",1,5,20,1.8046
"3216",2023-11-16,"West End",4,5,80,2.15195587356488
"3217",2023-11-17,"East End",1,5,20,1.8046
"3218",2023-11-17,"West End",4,5,80,1.94379979986554
"3219",2023-11-18,"East End",1,5,20,1.8046
"3220",2023-11-18,"West End",4,5,80,2.77520979806215
"3221",2023-11-19,"East End",1,5,20,1.8046
"3222",2023-11-19,"West End",4,5,80,2.72494618859216
"3223",2023-11-20,"East End",1,5,20,1.8046
"3224",2023-11-20,"West End",4,5,80,3.13398709488557
"3225",2023-11-21,"East End",1,5,20,1.8046
"3226",2023-11-21,"West End",4,5,80,3.94848207131492
"3227",2023-11-22,"East End",1,5,20,1.8046
"3228",2023-11-22,"West End",4,5,80,3.46506459529934
"3229",2023-11-23,"East End",1,5,20,1.8046
"3230",2023-11-23,"West End",4,5,80,2.96401847978449
"3231",2023-11-24,"East End",1,5,20,1.8046
"3232",2023-11-24,"West End",4,5,80,3.23262155005664
"3233",2023-11-25,"East End",1,5,20,1.8046
"3234",2023-11-25,"West End",4,5,80,2.77659659129924
"3235",2023-11-26,"East End",1,5,20,1.8046
"3236",2023-11-26,"West End",4,5,80,2.76693393736357
"3237",2023-11-27,"East End",1,5,20,1.8046
"3238",2023-11-27,"West End",4,5,80,3.26921336623306
"3239",2023-11-28,"East End",1,5,20,1.8046
"3240",2023-11-28,"North shore",1,5,20,2.82858083832335
"3241",2023-11-28,"West End",3,5,60,3.14039523495778
"3242",2023-11-29,"East End",1,5,20,1.8046
"3243",2023-11-29,"West End",4,5,80,3.88177809039091
"3244",2023-11-30,"East End",1,5,20,1.8046
"3245",2023-11-30,"North shore",1,5,20,4.83155798319328
"3246",2023-11-30,"West End",3,5,60,3.91321744938096
"3247",2023-12-01,"East End",1,5,20,1.8046
"3248",2023-12-01,"North shore",1,5,20,5.07347079646018
"3249",2023-12-01,"West End",3,5,60,3.45390241386628
"3250",2023-12-02,"Central",1,5,20,5.17492727272727
"3251",2023-12-02,"East End",1,5,20,1.8046
"3252",2023-12-02,"North shore",1,5,20,5.4894
"3253",2023-12-02,"West End",2,5,40,3.66543434167481
"3254",2023-12-03,"Central",1,5,20,5.0494367816092
"3255",2023-12-03,"East End",1,5,20,1.8046
"3256",2023-12-03,"North shore",1,5,20,5.8654
"3257",2023-12-03,"West End",2,5,40,2.42076749402464
"3258",2023-12-04,"Central",1,5,20,5.61929090909091
"3259",2023-12-04,"East End",1,5,20,1.8046
"3260",2023-12-04,"North shore",2,5,40,4.02483950346842
"3261",2023-12-04,"West End",1,5,20,2.83193454545455
"3262",2023-12-05,"Central",1,5,20,5.95731111111111
"3263",2023-12-05,"East End",1,5,20,1.8046
"3264",2023-12-05,"North shore",2,5,40,3.10418278018278
"3265",2023-12-05,"West End",1,5,20,3.00658818263205
"3266",2023-12-06,"East End",1,5,20,1.8046
"3267",2023-12-06,"North shore",2,5,40,2.20930369246836
"3268",2023-12-06,"West End",2,5,40,4.03155817486388
"3269",2023-12-07,"East End",1,5,20,1.8046
"3270",2023-12-07,"North shore",2,5,40,2.76106773613879
"3271",2023-12-07,"West End",2,5,40,3.78986019218575
"3272",2023-12-08,"East End",1,5,20,1.8046
"3273",2023-12-08,"West End",4,5,80,4.10649329421609
"3274",2023-12-09,"East End",1,5,20,2.1806
"3275",2023-12-09,"West End",4,5,80,3.92143199898181
"3276",2023-12-10,"North shore",1,4,25,4.52547272727273
"3277",2023-12-10,"West End",3,4,75,2.13918029772501
